soc_emsi_2010_4,year,I_Rank,any_max,any_index_nor,any_Rank
3414,2014,0.192411924,0.759696773,0.006213039,0.195121951
3415,2014,0.401084011,0.759696773,0.016289298,0.382113821
3416,2014,0.967479675,0.759696773,0.161152063,0.899728997
3417,2014,0.945799458,0.759696773,0.153250558,0.894308943
3421,2014,1,0.759696773,0.502191765,0.98102981
3422,2014,0.959349593,0.759696773,0.25000104,0.943089431
3441,2014,0.60704607,0.759696773,0.030340026,0.520325203
3442,2014,0.398373984,0.759696773,0.018751793,0.411924119
3443,2014,0.273712737,0.759696773,0.007974428,0.227642276
3511,2014,0.791327913,0.759696773,0.058308038,0.693766938
3512,2014,0.574525745,0.759696773,0.045559988,0.636856369
3513,2014,0.647696477,0.759696773,0.041296231,0.612466125
3520,2014,0.327913279,0.759696773,0.013171757,0.325203252
3531,2014,0.601626016,0.759696773,0.036271191,0.558265583
3532,2014,0.682926829,0.759696773,0.042032421,0.615176152
3533,2014,0.598915989,0.759696773,0.036834499,0.566395664
3534,2014,0.899728997,0.759696773,0.086524375,0.799457995
3535,2014,0.547425474,0.759696773,0.014483134,0.35501355
3536,2014,0.414634146,0.759696773,0.082085434,0.780487805
3537,2014,0.83197832,0.759696773,0.049723586,0.661246612
3538,2014,0.853658537,0.759696773,0.051323659,0.669376694
3539,2014,0.910569106,0.759696773,0.133624192,0.872628726
3541,2014,0.775067751,0.759696773,0.042512425,0.617886179
3542,2014,0.834688347,0.759696773,0.053232126,0.677506775
3543,2014,0.989159892,0.759696773,0.173131885,0.910569106
3544,2014,0.338753388,0.759696773,0.01325663,0.327913279
3545,2014,0.742547425,0.759696773,0.049364344,0.658536585
3546,2014,0.666666667,0.759696773,0.040264288,0.604336043
3550,2014,0.582655827,0.759696773,0.028127754,0.506775068
3561,2014,0.804878049,0.759696773,0.062183721,0.720867209
3562,2014,0.815718157,0.759696773,0.046389052,0.642276423
3563,2014,0.869918699,0.759696773,0.090129915,0.807588076
3564,2014,0.623306233,0.759696773,0.046680069,0.64498645
3565,2014,0.7100271,0.759696773,0.047057492,0.647696477
3567,2014,0.382113821,0.759696773,0.021965239,0.436314363
4112,2014,0.693766938,0.759696773,0.054540417,0.680216802
4113,2014,0.918699187,0.759696773,0.120608675,0.861788618
4114,2014,0.79403794,0.759696773,0.028716044,0.509485095
4121,2014,0.788617886,0.759696773,0.037684741,0.579945799
4122,2014,0.87804878,0.759696773,0.062169672,0.718157182
4123,2014,0.579945799,0.759696773,0.038562524,0.590785908
4124,2014,0.593495935,0.759696773,0.03248328,0.536585366
4129,2014,0.802168022,0.759696773,0.0547568,0.682926829
4131,2014,0.951219512,0.759696773,0.158792101,0.89701897
4132,2014,0.639566396,0.759696773,0.040255336,0.601626016
4133,2014,0.883468835,0.759696773,0.07517813,0.764227642
4134,2014,0.875338753,0.759696773,0.094363391,0.823848238
4135,2014,0.739837398,0.759696773,0.0819036,0.777777778
4138,2014,0.783197832,0.759696773,0.084621903,0.791327913
4151,2014,0.962059621,0.759696773,0.16332237,0.902439024
4159,2014,0.750677507,0.759696773,0.111453363,0.850948509
4161,2014,0.818428184,0.759696773,0.073641344,0.761517615
4162,2014,0.907859079,0.759696773,0.09146997,0.815718157
4211,2014,0.493224932,0.759696773,0.138581959,0.87804878
4212,2014,0.376693767,0.759696773,0.180855312,0.918699187
4213,2014,0.772357724,0.759696773,0.182568733,0.921409214
4214,2014,0.688346883,0.759696773,0.140043302,0.880758808
4215,2014,0.707317073,0.759696773,0.125264319,0.867208672
4216,2014,0.528455285,0.759696773,0.060705198,0.704607046
4217,2014,0.861788618,0.759696773,0.425743236,0.978319783
5111,2014,0.699186992,0.759696773,0.076199424,0.766937669
5112,2014,0.070460705,0.759696773,0.002189435,0.113821138
5113,2014,0.040650407,0.759696773,0.000897243,0.043360434
5114,2014,0.520325203,0.759696773,0.011307216,0.292682927
5119,2014,0.428184282,0.759696773,0.024055438,0.45799458
5211,2014,0.178861789,0.759696773,0.02475242,0.471544715
5212,2014,0.352303523,0.759696773,0.04291233,0.620596206
5213,2014,0.189701897,0.759696773,0.002781221,0.127371274
5214,2014,0.615176152,0.759696773,0.021633211,0.430894309
5215,2014,0.054200542,0.759696773,0.001908263,0.105691057
5216,2014,0.113821138,0.759696773,0.014952132,0.360433604
5221,2014,0.243902439,0.759696773,0.094033728,0.821138211
5222,2014,0.25203252,0.759696773,0.036948712,0.571815718
5223,2014,0.745257453,0.759696773,0.134923914,0.875338753
5224,2014,0.495934959,0.759696773,0.085856936,0.796747967
5225,2014,0.45799458,0.759696773,0.016643518,0.384823848
5231,2014,0.349593496,0.759696773,0.032549231,0.539295393
5232,2014,0.238482385,0.759696773,0.009771481,0.262872629
5234,2014,0.06504065,0.759696773,0.001438546,0.073170732
5235,2014,0.447154472,0.759696773,0.027878474,0.504065041
5236,2014,0.20596206,0.759696773,0.005232555,0.176151762
5237,2014,0.39295393,0.759696773,0.021077566,0.425474255
5241,2014,0.265582656,0.759696773,0.027545955,0.495934959
5242,2014,0.956639566,0.759696773,0.422952912,0.975609756
5244,2014,0.35501355,0.759696773,0.022598509,0.441734417
5245,2014,0.864498645,0.759696773,0.578266371,0.986449864
5249,2014,0.62601626,0.759696773,0.098590684,0.837398374
5250,2014,0.525745257,0.759696773,0.019366011,0.417344173
5311,2014,0.119241192,0.759696773,0.000544408,0.01897019
5312,2014,0.029810298,0.759696773,0.000645315,0.024390244
5313,2014,0.046070461,0.759696773,0.001215382,0.059620596
5314,2014,0.173441734,0.759696773,0.006411182,0.197831978
5315,2014,0.075880759,0.759696773,0.001594752,0.08401084
5316,2014,0.317073171,0.759696773,0.01402815,0.341463415
5319,2014,0.195121951,0.759696773,0.005651065,0.184281843
5321,2014,0.021680217,0.759696773,0.000363748,0.013550136
5322,2014,0.214092141,0.759696773,0.004071228,0.157181572
5323,2014,0.078590786,0.759696773,0.000891987,0.040650407
5330,2014,0.300813008,0.759696773,0.017389106,0.39295393
5411,2014,0.753387534,0.759696773,0.061611476,0.712737127
5412,2014,0.387533875,0.759696773,0.003097916,0.135501355
5413,2014,0.777777778,0.759696773,0.034631731,0.550135501
5414,2014,0.563685637,0.759696773,0.017072349,0.390243902
5419,2014,0.512195122,0.759696773,0.021655911,0.433604336
5421,2014,0.859078591,0.759696773,0.078213513,0.772357724
5422,2014,0.964769648,0.759696773,0.179466007,0.91598916
5423,2014,0.888888889,0.759696773,0.047671771,0.653116531
5431,2014,0.073170732,0.759696773,0.003371999,0.143631436
5432,2014,0.067750678,0.759696773,0.000719167,0.029810298
5433,2014,0.008130081,0.759696773,0,0.002710027
5434,2014,0.043360434,0.759696773,0.001183835,0.056910569
5435,2014,0.108401084,0.759696773,0.002261912,0.119241192
5436,2014,0.097560976,0.759696773,0.002972324,0.130081301
5441,2014,0.181571816,0.759696773,0.026528338,0.482384824
5442,2014,0.170731707,0.759696773,0.005298874,0.181571816
5443,2014,0.056910569,0.759696773,0.004374265,0.170731707
5449,2014,0.691056911,0.759696773,0.0907334,0.810298103
6121,2014,0.130081301,0.759696773,0.001324296,0.06504065
6122,2014,0.024390244,0.759696773,0.000212282,0.005420054
6123,2014,0.092140921,0.759696773,0.001597988,0.086720867
6125,2014,0.094850949,0.759696773,0.000808587,0.037940379
6126,2014,0.184281843,0.759696773,0.001404913,0.070460705
6131,2014,0.284552846,0.759696773,0.002065832,0.111111111
6132,2014,0.544715447,0.759696773,0.034768683,0.552845528
6139,2014,0.390243902,0.759696773,0.007497676,0.222222222
6141,2014,0.371273713,0.759696773,0.015937029,0.376693767
6142,2014,0.799457995,0.759696773,0.057404204,0.691056911
6143,2014,0.409214092,0.759696773,0.014987372,0.363143631
6144,2014,0.701897019,0.759696773,0.036872811,0.569105691
6145,2014,0.10298103,0.759696773,0.001748766,0.092140921
6146,2014,0.219512195,0.759696773,0.010544897,0.279132791
6147,2014,0.008130081,0.759696773,0.03270347,0.54200542
6148,2014,0.479674797,0.759696773,0.017974022,0.401084011
6211,2014,0.227642276,0.759696773,0.00431267,0.165311653
6212,2014,0.856368564,0.759696773,0.02469769,0.468834688
6214,2014,0.566395664,0.759696773,0.072160532,0.750677507
6215,2014,0.780487805,0.759696773,0.062593757,0.723577236
6219,2014,0.517615176,0.759696773,0.024169661,0.460704607
6221,2014,0.159891599,0.759696773,0.001502685,0.075880759
6222,2014,0.062330623,0.759696773,0.001915984,0.108401084
6231,2014,0.154471545,0.759696773,0.002232605,0.116531165
6232,2014,0.287262873,0.759696773,0.007154404,0.208672087
6240,2014,0.56097561,0.759696773,0.023092578,0.449864499
7111,2014,0.531165312,0.759696773,0.015324418,0.365853659
7112,2014,0.455284553,0.759696773,0.032369106,0.528455285
7113,2014,0.997289973,0.759696773,0.164657377,0.905149051
7114,2014,0.260162602,0.759696773,0.007985124,0.230352304
7115,2014,0.756097561,0.759696773,0.027831889,0.501355014
7121,2014,0.200542005,0.759696773,0.001749783,0.094850949
7122,2014,0.533875339,0.759696773,0.022516567,0.43902439
7123,2014,0.850948509,0.759696773,0.101709375,0.842818428
7124,2014,0.631436314,0.759696773,0.023523528,0.452574526
7125,2014,0.634146341,0.759696773,0.031693132,0.525745257
7129,2014,0.840108401,0.759696773,0.047573965,0.650406504
7130,2014,0.588075881,0.759696773,0.01308718,0.322493225
7211,2014,0.940379404,0.759696773,0.083024362,0.785907859
7213,2014,0.810298103,0.759696773,0.072305515,0.753387534
7214,2014,0.769647696,0.759696773,0.085041303,0.79403794
7215,2014,0.872628726,0.759696773,0.034053634,0.547425474
7219,2014,0.766937669,0.759696773,0.045463624,0.634146341
7220,2014,0.880758808,0.759696773,0.060327002,0.699186992
8111,2014,0.344173442,0.759696773,0.009082734,0.246612466
8112,2014,0.704607046,0.759696773,0.030664264,0.52303523
8113,2014,0.89701897,0.759696773,0.096511779,0.829268293
8114,2014,0.612466125,0.759696773,0.035274313,0.555555556
8115,2014,0.406504065,0.759696773,0.009559293,0.257452575
8116,2014,0.032520325,0.759696773,0.01193627,0.303523035
8117,2014,0.823848238,0.759696773,0.051725863,0.672086721
8118,2014,0.048780488,0.759696773,0.007800383,0.224932249
8119,2014,0.829268293,0.759696773,0.149060022,0.888888889
8121,2014,0.47696477,0.759696773,0.029549266,0.514905149
8122,2014,0.653116531,0.759696773,0.032420694,0.531165312
8123,2014,0.314363144,0.759696773,0.014280868,0.352303523
8124,2014,0.506775068,0.759696773,0.032460423,0.533875339
8125,2014,0.306233062,0.759696773,0.099166251,0.840108401
8126,2014,0.468834688,0.759696773,0.048858331,0.655826558
8127,2014,0.433604336,0.759696773,0.037313879,0.577235772
8129,2014,0.449864499,0.759696773,0.017620074,0.395663957
8131,2014,0.308943089,0.759696773,0.042996332,0.62601626
8132,2014,0.2899729,0.759696773,0.024502574,0.463414634
8133,2014,0.842818428,0.759696773,0.24465874,0.940379404
8134,2014,0.785907859,0.759696773,0.069599757,0.742547425
8135,2014,0.368563686,0.759696773,0.005262085,0.178861789
8137,2014,0.325203252,0.759696773,0.011263854,0.2899729
8139,2014,0.81300813,0.759696773,0.091393279,0.81300813
8141,2014,0.636856369,0.759696773,0.094786585,0.826558266
8142,2014,0.146341463,0.759696773,0.001517719,0.078590786
8143,2014,0.444444444,0.759696773,0.07304348,0.758807588
8149,2014,0.132791328,0.759696773,0.007066903,0.203252033
8211,2014,0.241192412,0.759696773,0.013728519,0.33604336
8212,2014,0.127371274,0.759696773,0.003043123,0.132791328
8213,2014,0.086720867,0.759696773,0.001587156,0.081300813
8214,2014,0.027100271,0.759696773,0.001254146,0.062330623
8215,2014,0.723577236,0.759696773,0.013757581,0.338753388
8221,2014,0.140921409,0.759696773,0.002399563,0.12195122
8222,2014,0.089430894,0.759696773,0.001657099,0.089430894
8223,2014,0.211382114,0.759696773,0.001828177,0.100271003
8229,2014,0.059620596,0.759696773,0.000781495,0.035230352
8231,2014,0.677506775,0.759696773,0.02602721,0.479674797
8232,2014,0.379403794,0.759696773,0.026735874,0.490514905
8233,2014,0.712737127,0.759696773,0.026715709,0.487804878
8234,2014,0.504065041,0.759696773,0.03638112,0.56097561
8239,2014,0.441734417,0.759696773,0.014098886,0.344173442
9111,2014,0.149051491,0.759696773,0.004363045,0.16802168
9112,2014,0.422764228,0.759696773,0.017662892,0.398373984
9119,2014,0.224932249,0.759696773,0.009469119,0.25203252
9120,2014,0.037940379,0.759696773,0.000776756,0.032520325
9132,2014,0.948509485,0.759696773,0.262517922,0.945799458
9134,2014,0.620596206,0.759696773,0.025751178,0.47696477
9139,2014,0.16802168,0.759696773,0.00729694,0.214092141
9211,2014,0.18699187,0.759696773,0.008152004,0.235772358
9219,2014,0.761517615,0.759696773,0.166179633,0.907859079
9231,2014,0.734417344,0.759696773,0.040413169,0.60704607
9232,2014,0.162601626,0.759696773,0.000409528,0.016260163
9233,2014,0.100271003,0.759696773,0.001116436,0.051490515
9234,2014,0.165311653,0.759696773,0.00368524,0.151761518
9235,2014,0.482384824,0.759696773,0.008238901,0.238482385
9236,2014,0.016260163,0.759696773,0.000707283,0.027100271
9239,2014,0.254742547,0.759696773,0.058457323,0.696476965
9241,2014,0.436314363,0.759696773,0.089667278,0.804878049
9242,2014,0.485094851,0.759696773,0.023585947,0.455284553
9244,2014,0.008130081,0.759696773,0.00096564,0.048780488
9249,2014,0.886178862,0.759696773,0.037265716,0.574525745
9251,2014,0.035230352,0.759696773,0.000249208,0.008130081
9259,2014,0.298102981,0.759696773,0.003426103,0.146341463
9260,2014,0.569105691,0.759696773,0.021391338,0.428184282
9271,2014,0.311653117,0.759696773,0.05638244,0.688346883
9272,2014,0.111111111,0.759696773,0.001771137,0.097560976
9273,2014,0.135501355,0.759696773,0.001840598,0.10298103
9274,2014,0.01897019,0.759696773,0.000620342,0.021680217
9275,2014,0.33604336,0.759696773,0.015380108,0.368563686
9279,2014,0.230352304,0.759696773,0.00736867,0.216802168
1115,2015,0.723577236,0.792468318,0.066143288,0.72899729
1116,2015,0.349593496,0.792468318,0.429447632,0.975609756
1121,2015,0.636856369,0.792468318,0.036273161,0.574525745
1122,2015,0.254742547,0.792468318,0.01103134,0.306233062
1123,2015,0.490514905,0.792468318,0.018368847,0.414634146
1131,2015,0.821138211,0.792468318,0.043414032,0.62601626
1132,2015,0.932249322,0.792468318,0.073618459,0.764227642
1133,2015,0.769647696,0.792468318,0.049585014,0.661246612
1134,2015,0.926829268,0.792468318,0.063120678,0.720867209
1135,2015,0.704607046,0.792468318,0.024734399,0.493224932
1136,2015,0.972899729,0.792468318,0.3552758,0.964769648
1139,2015,0.74796748,0.792468318,0.041380555,0.612466125
1150,2015,0.712737127,0.792468318,0.0324478,0.547425474
1161,2015,0.837398374,0.792468318,0.048876742,0.658536585
1162,2015,0.829268293,0.792468318,0.09006734,0.818428184
1171,2015,0.615176152,0.792468318,0.034872379,0.569105691
1172,2015,0.341463415,0.792468318,0.012138031,0.317073171
1173,2015,0.631436314,0.792468318,0.046869518,0.650406504
1181,2015,0.398373984,0.792468318,0.008237155,0.257452575
1184,2015,0.449864499,0.792468318,0.014117235,0.346883469
1190,2015,0.25203252,0.792468318,0.004441024,0.181571816
1211,2015,0.281842818,0.792468318,0.01696849,0.401084011
1213,2015,0.504065041,0.792468318,0.028322333,0.514905149
1221,2015,0.298102981,0.792468318,0.009815311,0.2899729
1223,2015,0.140921409,0.792468318,0.005682634,0.211382114
1224,2015,0.452574526,0.792468318,0.01489226,0.37398374
1225,2015,0.327913279,0.792468318,0.009265192,0.279132791
1226,2015,0.739837398,0.792468318,0.030397824,0.539295393
1241,2015,0.571815718,0.792468318,0.017159105,0.403794038
1242,2015,0.078590786,0.792468318,0.001180643,0.051490515
1251,2015,0.552845528,0.792468318,0.025267772,0.495934959
1252,2015,0.279132791,0.792468318,0.00465851,0.184281843
1253,2015,0.067750678,0.792468318,0.00216775,0.105691057
1254,2015,0.314363144,0.792468318,0.007684004,0.241192412
1255,2015,0.590785908,0.792468318,0.023643022,0.479674797
1259,2015,0.783197832,0.792468318,0.06699439,0.731707317
2111,2015,0.539295393,0.792468318,0.044935287,0.636856369
2112,2015,0.547425474,0.792468318,0.047441041,0.653116531
2113,2015,0.731707317,0.792468318,0.137172134,0.883468835
2114,2015,0.550135501,0.792468318,0.025403422,0.498644986
2119,2015,0.609756098,0.792468318,0.038548312,0.601626016
2121,2015,0.766937669,0.792468318,0.165804097,0.905149051
2122,2015,0.43902439,0.792468318,0.110064304,0.848238482
2123,2015,0.498644986,0.792468318,0.195320335,0.929539295
2124,2015,0.528455285,0.792468318,0.369249809,0.970189702
2126,2015,0.669376694,0.792468318,0.252649372,0.940379404
2127,2015,0.612466125,0.792468318,0.085980279,0.807588076
2129,2015,0.742547425,0.792468318,0.13969825,0.888888889
2133,2015,0.918699187,0.792468318,0.237239226,0.932249322
2134,2015,0.959349593,0.792468318,0.309164679,0.953929539
2135,2015,0.975609756,0.792468318,0.5298111,0.983739837
2136,2015,0.937669377,0.792468318,0.890340738,0.997289973
2137,2015,0.929539295,0.792468318,1,1
2139,2015,0.921409214,0.792468318,0.603164576,0.989159892
2141,2015,0.585365854,0.792468318,0.032518851,0.550135501
2142,2015,0.701897019,0.792468318,0.087200258,0.810298103
2150,2015,0.761517615,0.792468318,0.042882436,0.623306233
2211,2015,0.379403794,0.792468318,0.012588541,0.322493225
2212,2015,0.338753388,0.792468318,0.009251851,0.276422764
2213,2015,0.428184282,0.792468318,0.007107348,0.235772358
2214,2015,0.165311653,0.792468318,0.006872522,0.230352304
2215,2015,0.292682927,0.792468318,0.004658643,0.18699187
2216,2015,0.032520325,0.792468318,0.00024408,0.002710027
2217,2015,0.344173442,0.792468318,0.021442456,0.43902439
2218,2015,0.224932249,0.792468318,0.008281996,0.260162602
2219,2015,0.303523035,0.792468318,0.008232698,0.254742547
2221,2015,0.203252033,0.792468318,0.004683428,0.189701897
2222,2015,0.157181572,0.792468318,0.00480828,0.192411924
2223,2015,0.146341463,0.792468318,0.003803804,0.16802168
2229,2015,0.322493225,0.792468318,0.008649677,0.268292683
2231,2015,0.195121951,0.792468318,0.002601308,0.119241192
2232,2015,0.35501355,0.792468318,0.00396916,0.170731707
2311,2015,0.52303523,0.792468318,0.019438029,0.425474255
2312,2015,0.170731707,0.792468318,0.003570162,0.154471545
2314,2015,0.105691057,0.792468318,0.001713623,0.086720867
2315,2015,0.154471545,0.792468318,0.002445364,0.111111111
2316,2015,0.295392954,0.792468318,0.003693868,0.162601626
2317,2015,0.501355014,0.792468318,0.014123999,0.349593496
2318,2015,0.628726287,0.792468318,0.028769912,0.520325203
2319,2015,0.525745257,0.792468318,0.014986867,0.379403794
2412,2015,0.447154472,0.792468318,0.022192741,0.45799458
2413,2015,0.219512195,0.792468318,0.0043367,0.176151762
2419,2015,0.262872629,0.792468318,0.010026987,0.298102981
2421,2015,0.807588076,0.792468318,0.027604904,0.512195122
2423,2015,0.98102981,0.792468318,0.331267239,0.962059621
2424,2015,0.815718157,0.792468318,0.083836051,0.799457995
2425,2015,0.826558266,0.792468318,0.098032676,0.829268293
2426,2015,0.775067751,0.792468318,0.127858022,0.869918699
2429,2015,0.924119241,0.792468318,0.294955067,0.951219512
2431,2015,0.905149051,0.792468318,0.330073654,0.959349593
2432,2015,0.967479675,0.792468318,0.121883293,0.861788618
2433,2015,0.216802168,0.792468318,0.0123509,0.319783198
2434,2015,0.509485095,0.792468318,0.033136877,0.555555556
2435,2015,0.677506775,0.792468318,0.285673982,0.945799458
2436,2015,0.579945799,0.792468318,0.067635745,0.737127371
2442,2015,0.143631436,0.792468318,0.008520022,0.265582656
2443,2015,0.192411924,0.792468318,0.004363169,0.178861789
2444,2015,0.403794038,0.792468318,0.023737487,0.482384824
2449,2015,0.506775068,0.792468318,0.023449572,0.47696477
2451,2015,0.886178862,0.792468318,0.08101571,0.788617886
2452,2015,0.856368564,0.792468318,0.077523185,0.780487805
2461,2015,0.685636856,0.792468318,0.249587134,0.937669377
2462,2015,0.650406504,0.792468318,0.052521068,0.674796748
2463,2015,0.62601626,0.792468318,0.029906309,0.531165312
2471,2015,0.978319783,0.792468318,0.163924639,0.899728997
2472,2015,0.943089431,0.792468318,0.082320669,0.791327913
2473,2015,0.983739837,0.792468318,0.126188493,0.867208672
3111,2015,0.634146341,0.792468318,0.04043457,0.609756098
3112,2015,0.536585366,0.792468318,0.071913597,0.753387534
3113,2015,0.517615176,0.792468318,0.0677031,0.739837398
3114,2015,0.433604336,0.792468318,0.178931258,0.918699187
3115,2015,0.601626016,0.792468318,0.111829254,0.850948509
3116,2015,0.940379404,0.792468318,0.075734243,0.775067751
3119,2015,0.66395664,0.792468318,0.0720348,0.756097561
3121,2015,0.902439024,0.792468318,0.248762544,0.93495935
3122,2015,0.788617886,0.792468318,0.322819688,0.956639566
3131,2015,0.989159892,0.792468318,0.709121427,0.994579946
3132,2015,0.986449864,0.792468318,0.632181227,0.991869919
3213,2015,0.444444444,0.792468318,0.013350699,0.327913279
3216,2015,0.181571816,0.792468318,0.00356159,0.151761518
3217,2015,0.390243902,0.792468318,0.013965739,0.344173442
3218,2015,0.558265583,0.792468318,0.054942329,0.688346883
3219,2015,0.425474255,0.792468318,0.013948162,0.341463415
3231,2015,0.417344173,0.792468318,0.010021499,0.295392954
3233,2015,0.119241192,0.792468318,0.009631445,0.284552846
3234,2015,0.420054201,0.792468318,0.017700468,0.406504065
3235,2015,0.365853659,0.792468318,0.009794447,0.287262873
3239,2015,0.376693767,0.792468318,0.007031348,0.233062331
3311,2015,0.360433604,0.792468318,0.030681929,0.544715447
3312,2015,0.753387534,0.792468318,0.059710667,0.707317073
3313,2015,0.2899729,0.792468318,0.02194561,0.444444444
3314,2015,0.533875339,0.792468318,0.034671645,0.566395664
3315,2015,0.009485095,0.792468318,0.0037027,0.165311653
3319,2015,0.672086721,0.792468318,0.178299435,0.91598916
3411,2015,0.994579946,0.792468318,0.361288447,0.967479675
3412,2015,0.845528455,0.792468318,0.055988487,0.696476965
3413,2015,0.406504065,0.792468318,0.022136613,0.452574526
3414,2015,0.276422764,0.792468318,0.003134692,0.138211382
3415,2015,0.512195122,0.792468318,0.015923245,0.390243902
3416,2015,0.970189702,0.792468318,0.154377634,0.894308943
3417,2015,0.913279133,0.792468318,0.102772791,0.83197832
3421,2015,1,0.792468318,0.487574379,0.98102981
3422,2015,0.948509485,0.792468318,0.285892236,0.948509485
3441,2015,0.840108401,0.792468318,0.068719434,0.742547425
3442,2015,0.436314363,0.792468318,0.023346221,0.474254743
3443,2015,0.238482385,0.792468318,0.008062933,0.249322493
3511,2015,0.818428184,0.792468318,0.065916648,0.726287263
3512,2015,0.593495935,0.792468318,0.039959768,0.60704607
3513,2015,0.653116531,0.792468318,0.038421581,0.598915989
3520,2015,0.33604336,0.792468318,0.014357319,0.357723577
3531,2015,0.569105691,0.792468318,0.033943619,0.563685637
3532,2015,0.691056911,0.792468318,0.050317126,0.66395664
3533,2015,0.60704607,0.792468318,0.041890628,0.617886179
3534,2015,0.891598916,0.792468318,0.095181961,0.826558266
3535,2015,0.487804878,0.792468318,0.010404614,0.300813008
3536,2015,0.577235772,0.792468318,0.074664405,0.769647696
3537,2015,0.81300813,0.792468318,0.045922852,0.642276423
3538,2015,0.861788618,0.792468318,0.056115034,0.699186992
3539,2015,0.888888889,0.792468318,0.134818772,0.875338753
3541,2015,0.772357724,0.792468318,0.041777215,0.615176152
3542,2015,0.869918699,0.792468318,0.061629482,0.712737127
3543,2015,0.991869919,0.792468318,0.175024854,0.910569106
3544,2015,0.39295393,0.792468318,0.014259615,0.352303523
3545,2015,0.737127371,0.792468318,0.050740217,0.669376694
3546,2015,0.647696477,0.792468318,0.036467415,0.579945799
3550,2015,0.682926829,0.792468318,0.024274207,0.490514905
3561,2015,0.864498645,0.792468318,0.069017644,0.745257453
3562,2015,0.777777778,0.792468318,0.038947791,0.604336043
3563,2015,0.883468835,0.792468318,0.084698495,0.804878049
3564,2015,0.604336043,0.792468318,0.036954364,0.585365854
3565,2015,0.680216802,0.792468318,0.046313413,0.647696477
3567,2015,0.333333333,0.792468318,0.022052532,0.447154472
4112,2015,0.7100271,0.792468318,0.057375165,0.701897019
4113,2015,0.956639566,0.792468318,0.137127498,0.880758808
4114,2015,0.796747967,0.792468318,0.033676264,0.56097561
4121,2015,0.799457995,0.792468318,0.037306471,0.588075881
4122,2015,0.880758808,0.792468318,0.060425448,0.7100271
4123,2015,0.582655827,0.792468318,0.032644077,0.552845528
4124,2015,0.395663957,0.792468318,0.02397292,0.487804878
4129,2015,0.802168022,0.792468318,0.054656553,0.685636856
4131,2015,0.951219512,0.792468318,0.147755919,0.891598916
4132,2015,0.617886179,0.792468318,0.038287019,0.596205962
4133,2015,0.875338753,0.792468318,0.062817828,0.718157182
4134,2015,0.89701897,0.792468318,0.092210485,0.823848238
4135,2015,0.745257453,0.792468318,0.084380574,0.802168022
4138,2015,0.780487805,0.792468318,0.074143326,0.766937669
4151,2015,0.953929539,0.792468318,0.135421824,0.87804878
4159,2015,0.750677507,0.792468318,0.108098673,0.845528455
4161,2015,0.823848238,0.792468318,0.073253732,0.761517615
4162,2015,0.899728997,0.792468318,0.088746686,0.81300813
4211,2015,0.514905149,0.792468318,0.124510798,0.864498645
4212,2015,0.319783198,0.792468318,0.172543905,0.907859079
4213,2015,0.64498645,0.792468318,0.139450088,0.886178862
4214,2015,0.688346883,0.792468318,0.128003664,0.872628726
4215,2015,0.696476965,0.792468318,0.108087137,0.842818428
4216,2015,0.493224932,0.792468318,0.052886733,0.680216802
4217,2015,0.859078591,0.792468318,0.412846027,0.972899729
5111,2015,0.804878049,0.792468318,0.178119925,0.913279133
5112,2015,0.113821138,0.792468318,0.015937109,0.39295393
5113,2015,0.08401084,0.792468318,0.002721127,0.124661247
5114,2015,0.241192412,0.792468318,0.00362884,0.157181572
5119,2015,0.555555556,0.792468318,0.020793258,0.430894309
5211,2015,0.178861789,0.792468318,0.019149791,0.422764228
5212,2015,0.422764228,0.792468318,0.036824922,0.582655827
5213,2015,0.051490515,0.792468318,0.001200567,0.054200542
5214,2015,0.471544715,0.792468318,0.00486323,0.195121951
5215,2015,0.056910569,0.792468318,0.001174766,0.048780488
5216,2015,0.108401084,0.792468318,0.003655426,0.159891599
5221,2015,0.257452575,0.792468318,0.074780119,0.772357724
5222,2015,0.162601626,0.792468318,0.028714804,0.517615176
5223,2015,0.718157182,0.792468318,0.119647289,0.859078591
5224,2015,0.623306233,0.792468318,0.054592637,0.682926829
5225,2015,0.411924119,0.792468318,0.009842865,0.292682927
5231,2015,0.330623306,0.792468318,0.023835164,0.485094851
5232,2015,0.227642276,0.792468318,0.006358095,0.216802168
5234,2015,0.037940379,0.792468318,0.002901803,0.130081301
5235,2015,0.658536585,0.792468318,0.046288326,0.64498645
5236,2015,0.009485095,0.792468318,0.008876862,0.273712737
5237,2015,0.574525745,0.792468318,0.019694387,0.428184282
5241,2015,0.265582656,0.792468318,0.026495942,0.504065041
5242,2015,0.962059621,0.792468318,0.446167896,0.978319783
5244,2015,0.371273713,0.792468318,0.030580281,0.54200542
5245,2015,0.850948509,0.792468318,0.547687379,0.986449864
5249,2015,0.566395664,0.792468318,0.077353893,0.777777778
5250,2015,0.430894309,0.792468318,0.015458537,0.387533875
5311,2015,0.070460705,0.792468318,0.001024381,0.032520325
5312,2015,0.024390244,0.792468318,0.000827549,0.021680217
5313,2015,0.062330623,0.792468318,0.001928546,0.097560976
5314,2015,0.200542005,0.792468318,0.006640209,0.222222222
5315,2015,0.035230352,0.792468318,0.000685144,0.016260163
5316,2015,0.27100271,0.792468318,0.018929034,0.417344173
5319,2015,0.16802168,0.792468318,0.004131328,0.173441734
5321,2015,0.054200542,0.792468318,0.000921569,0.024390244
5322,2015,0.384823848,0.792468318,0.005297936,0.203252033
